grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Licenciatura,Noturno,575,0,5,,,574985463,Ciências Biológicas,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário de Rio Preto - Unirp - UNIRP,UNIDADE SEDE - Boa Vista,574,Ciências Biológicas,"594,64",,,
Bacharelado,Noturno,575,11,21,,,657833200183,Direito,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,VILA MARIA - Vila Maria,657833,Direito,"579,84","582,96",,
Licenciatura,Noturno,"574,88",3,5,,,371752033,Pedagogia,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Pedagogia,"573,12","549,2",,
Tecnológico,Matutino,"574,88",1,2,,,37112989771,Análise e Desenvolvimento de Sistemas,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PRETO I - Jardim Tarraf II,371,Análise e Desenvolvimento de Sistemas,"635,38","589,72",,
Licenciatura,Noturno,"574,2",0,2,,,658423202573,Pedagogia,Jau,SP,MzUwNDAyMTI1MzAw,Faculdades Integradas de Jahu - FIJ,FUNDAÇÃO EDUCACIONAL DR. RAUL BAUAB - CHACARA MIRAGLIA,658423,Pedagogia,"625,4",,,
Bacharelado,Noturno,574,6,10,,,106307512795403,Administração,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,VILA PRUDENTE - Vila Prudente,1063075,Administração,"581,52",549,,
Bacharelado,Noturno,574,3,6,,,106307512795413,Ciências Contábeis,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,VILA PRUDENTE - Vila Prudente,1063075,Ciências Contábeis,"597,64","585,06",,
Licenciatura,Noturno,"573,97",2,5,,,2643195343,Pedagogia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS VII - MARQUÊS - Água Branca,2643,Pedagogia,"574,26","534,6",,
Licenciatura,Noturno,"573,67",1,3,,,695414752313,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS XI - TATUAPÉ - PARQUE SÃO JORGE,695414,Ciências Biológicas,"583,48","537,02",,
Bacharelado,Noturno,"573,67",1,1,,,69541411559713,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS XI - TATUAPÉ - PARQUE SÃO JORGE,695414,Ciências Biológicas,"586,22","630,34",,
Tecnológico,Matutino,"572,75",2,5,,,693679991421,Radiologia,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Paulista - UNIP,CAMPINAS I - JD. SWIFT,693679,Radiologia,"568,52","578,68",,
Tecnológico,Matutino,"572,75",1,3,,,69367911849041,Estética e Cosmética,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Paulista - UNIP,CAMPINAS I - JD. SWIFT,693679,Estética e Cosmética,"559,16","524,1",,
Licenciatura,Noturno,"572,59",0,1,,,9513764213,Ciências Biológicas,Aracatuba,SP,MzUwMzAxNzAyODA0,Universidade Paulista - UNIP,ARACATUBA I - Jardim Alvorada,9513,Ciências Biológicas,"557,54",,,
Bacharelado,Noturno,"572,59",2,5,,,95133764213,Ciências Biológicas,Aracatuba,SP,MzUwMzAxNzAyODA0,Universidade Paulista - UNIP,ARACATUBA I - Jardim Alvorada,9513,Ciências Biológicas,"561,66","579,94",,
Tecnológico,Matutino,"572,16",1,5,,,18941027001,Análise e Desenvolvimento de Sistemas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade de Mogi das Cruzes - UMC,CAMPUS VILLA LOBOS-SÃO PAULO - Vila Leopoldina,1894,Análise e Desenvolvimento de Sistemas,"559,82","542,2",,
Tecnológico,Matutino,572,2,4,3,7,105596713049801,Design de Moda,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade das Américas - FAM,RUA AUGUSTA - Consolação,1055967,Design de Moda,"593,7","588,8","544,78","542,68"
Bacharelado,Matutino,"571,78",1,2,,,1058775197981,Administração,Taubate,SP,MzUxMzA1MDU0MTAy,Instituto Taubaté de Ensino Superior - I.T.E.S.,AVENIDA DOM PEDRO I - Jardim Eulália,1058775,Administração,"558,22","548,88",,
Bacharelado,Matutino,"571,77",1,2,,,105877512806921,Ciências Contábeis,Taubate,SP,MzUxMzA1MDU0MTAy,Instituto Taubaté de Ensino Superior - I.T.E.S.,AVENIDA DOM PEDRO I - Jardim Eulália,1058775,Ciências Contábeis,"600,4","515,8",,
Tecnológico,Noturno,"571,66",0,1,2,5,27881236753,Redes de Computadores,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,CAMPUS LIBERDADE - Liberdade,2788,Redes de Computadores,"559,94",,"470,88",450
Bacharelado,Matutino,"571,51",1,2,,,9513188451,Administração,Aracatuba,SP,MzUwMzAxNzAyODA0,Universidade Paulista - UNIP,ARACATUBA I - Jardim Alvorada,9513,Administração,"562,48",450,,
Bacharelado,Noturno,"571,51",2,3,,,365188283,Propaganda e Marketing,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade Paulista - UNIP,ARARAQUARA - Parque das Laranjeiras,365,Propaganda e Marketing,"589,42","566,98",,
Licenciatura,Noturno,570,1,4,,,574985483,Educação Física,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário de Rio Preto - Unirp - UNIRP,UNIDADE SEDE - Boa Vista,574,Educação Física,"572,02","543,62",,
Licenciatura,Noturno,570,3,5,,,257591117983,Pedagogia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Pedagogia,"545,56","561,06",,
Tecnológico,Noturno,570,2,3,,,257591118123,Logística,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Logística,"525,24","504,76",,
Tecnológico,Noturno,570,0,1,,,257591118143,Marketing,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Marketing,"548,52",,,
Tecnológico,Noturno,570,1,3,,,257591118083,Gestão de Recursos Humanos,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Gestão de Recursos Humanos,"552,06","525,74",,
Tecnológico,Noturno,570,2,3,,,243321049743,Gestão de Recursos Humanos,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,VILA DOS REMÉDIOS - Vila dos Remédios,24332,Gestão de Recursos Humanos,"523,24","461,16",,
Tecnológico,Noturno,570,2,4,,,257591118103,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Gestão Financeira,"521,16","462,94",,
Tecnológico,Noturno,570,1,2,,,2575913978313,Gestão Comercial,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Estácio de São Paulo - Estácio São Paulo - ESTÁCIO SÃO PAULO,INTERLAGOS - Interlagos,25759,Gestão Comercial,"517,8","557,14",,
Bacharelado,Curso a Distância,569,1,1,,,718012960285,Engenharia Elétrica,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Anhanguera - UNIDERP,CAMPINAS/SP - UNIDADE 3 (7180) - Taquaral,7180,Engenharia Elétrica,"580,12","461,78",,
Tecnológico,Noturno,569,1,2,1,3,1051289997543,Processos Gerenciais,Limeira,SP,MzUwNjAyNzI2OTAy,Faculdade de Administração e Artes de Limeira - FAAL,FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA - Vila Camargo,1051289,Processos Gerenciais,"517,08","503,96",450,"453,36"
Tecnológico,Noturno,569,1,2,1,2,1051289997523,Gestão de Recursos Humanos,Limeira,SP,MzUwNjAyNzI2OTAy,Faculdade de Administração e Artes de Limeira - FAAL,FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA - Vila Camargo,1051289,Gestão de Recursos Humanos,"529,52","523,48","530,76","461,78"
Licenciatura,Noturno,569,0,1,4,7,1051289992383,Artes VIsuais,Limeira,SP,MzUwNjAyNzI2OTAy,Faculdade de Administração e Artes de Limeira - FAAL,FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA - Vila Camargo,1051289,Artes VIsuais,"619,42",,"581,08",450
Tecnológico,Noturno,569,1,3,,,65857511486863,Logística,Registro,SP,MzUxNDA1NTQyNjAy,Faculdades Integradas do Vale do Ribeira - FIVR,UNIDADE SEDE - Jardim das Palmeiras,658575,Logística,"565,4","577,68",,
Tecnológico,Noturno,569,3,5,,,65857511486803,Gestão de Recursos Humanos,Registro,SP,MzUxNDA1NTQyNjAy,Faculdades Integradas do Vale do Ribeira - FIVR,UNIDADE SEDE - Jardim das Palmeiras,658575,Gestão de Recursos Humanos,"556,82","506,98",,
Tecnológico,Noturno,569,1,3,,,1059427865603,Sistemas para Internet,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Faculdade de Tecnologia Ibta - São José dos Campos - IBTA,CENTRO - Centro,1059427,Sistemas para Internet,528,450,,
Tecnológico,Noturno,569,2,4,,,1059427969363,Análise e Desenvolvimento de Sistemas,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Faculdade de Tecnologia Ibta - São José dos Campos - IBTA,CENTRO - Centro,1059427,Análise e Desenvolvimento de Sistemas,"568,5","511,22",,
Bacharelado,Curso a Distância,569,1,1,,,200860312960285,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Anhanguera - UNIDERP,POLO DE SÃO PAULO MARTE - Santana,2008603,Engenharia Elétrica,"617,46","475,9",,
Bacharelado,Curso a Distância,569,1,1,,,200860112960285,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Anhanguera - UNIDERP,SAO PAULO/SP - UNIBAN - VILA MARIANA (2008601) - Vila Mariana,2008601,Engenharia Elétrica,"581,7","548,8",,
Licenciatura,Noturno,"568,7",4,7,,30,65957211052083,Educação Física,Barretos,SP,MzUwMjAwOTA1NTAw,Centro Universitário da Fundação Educacional de Barretos - Unifeb - UNIFEB,CAMPUS  - BARRETOS - AEROPORTO/MARIETA - Aeroporto,659572,Educação Física,"526,4","507,3",450,
Licenciatura,Noturno,"568,7",1,2,,20,6595721158883,Ciências Biológicas,Barretos,SP,MzUwMjAwOTA1NTAw,Centro Universitário da Fundação Educacional de Barretos - Unifeb - UNIFEB,CAMPUS  - BARRETOS - AEROPORTO/MARIETA - Aeroporto,659572,Ciências Biológicas,"588,76","526,1",450,
Tecnológico,Noturno,"568,23",0,4,,10,65788411785413,Gestão de Recursos Humanos,Marilia,SP,MzUwOTAzODI5MDA1,Universidade de Marília - UNIMAR,UNIDADE SEDE - Campus Universitario,657884,Gestão de Recursos Humanos,"543,12",,"518,1",
Tecnológico,Noturno,"568,23",0,4,,10,65788411447773,Análise e Desenvolvimento de Sistemas,Marilia,SP,MzUwOTAzODI5MDA1,Universidade de Marília - UNIMAR,UNIDADE SEDE - Campus Universitario,657884,Análise e Desenvolvimento de Sistemas,"581,8",,"522,42",
Bacharelado,Matutino,568,5,8,,,703614684461,Direito,Atibaia,SP,MzUxMjA0ODA0MTA3,Faculdades Atibaia - FAAT,CAMPUS  - ATIBAIA - Jardim Brogotá,703614,Direito,"591,18","538,24",,
Bacharelado,Noturno,568,1,2,,,325011199763,Ciências Contábeis,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Anhanguera de São Paulo,CAMPUS PIRITUBA - Pirituba,32501,Ciências Contábeis,"568,6","540,86",,
Tecnológico,Noturno,568,1,2,,,65956312604913,Logística,Valinhos,SP,MzUwNzAzMjU2MjA2,Faculdade Anhanguera de Valinhos,FACULDADE ANHANGUERA DE VALINHOS - Vera Cruz,659563,Logística,"462,7","540,54",,
Bacharelado,Noturno,"567,9",1,1,,,105541207473,Administração,Itapira,SP,MzUwNzAzMTIyNjA0,Instituto de Ensino Superior de Itapira - IESI,UNIDADE SEDE - Centro,105541,Administração,"595,18","553,84",,
Licenciatura,Noturno,"567,02",0,1,,,263912878563,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS III - ANCHIETA - Jardim Santa Cruz,2639,Ciências Biológicas,"590,42",,,
Tecnológico,Noturno,567,1,3,2,5,65969511776643,Sistemas para Internet,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Senac - SENACSP,SAO PAULO (SEDE) - Jurubatuba,659695,Sistemas para Internet,"594,8","503,88",450,450
Bacharelado,Noturno,567,2,3,,,1801726273,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,MEMORIAL - Barra Funda,1801,Ciências Biológicas,"616,44","610,16",,
Licenciatura,Noturno,567,1,1,,,180113273563,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,MEMORIAL - Barra Funda,1801,Ciências Biológicas,"643,22","582,5",,
Bacharelado,Noturno,567,1,2,,,252061138513,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Ciências Biológicas,"588,78","684,36",,
Licenciatura,Noturno,567,0,1,,,2520613273553,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Ciências Biológicas,"583,66",,,
Bacharelado,Noturno,567,0,1,,,7067031138533,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,UNIDADE VERGUEIRO SEDE - Liberdade,706703,Ciências Biológicas,"616,52",,,
Licenciatura,Noturno,567,0,1,,,70670313273573,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,UNIDADE VERGUEIRO SEDE - Liberdade,706703,Ciências Biológicas,"589,1",,,
Bacharelado,Noturno,566,0,1,1,1,6577351103183,Design,Araraquara,SP,MzUwNTAyNDAzMjA4,Universidade de Araraquara - UNIARA,UNIDADE SEDE - Centro,657735,Design,"651,12",,"628,14","554,62"
Bacharelado,Noturno,"565,87",1,3,,,1884890643,Ciência da Computação,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Nossa Senhora do Patrocínio - CEUNSP,UNIDADE ACADÊMICA DE SALTO - CAMPUS V - Centro,1884,Ciência da Computação,"601,9","500,16",,
Tecnológico,Matutino,"565,83",1,2,,,108123413990441,Estética e Cosmética,Sao Jose do Rio Pardo,SP,MzUwNzAzMDQ5NzA2,Universidade Paulista - UNIP,SÃO JOSÉ DO RIO PARDO - Centro,1081234,Estética e Cosmética,"536,82","501,38",,
Licenciatura,Noturno,"565,75",3,5,,,370599773,Pedagogia,Santos,SP,MzUxNTA2MzQ4NTAw,Universidade Paulista - UNIP,SANTOS I - Vila Mathias,370,Pedagogia,"569,42","543,1",,
Licenciatura,Matutino,"565,73",2,3,,,2643195411,Educação Física,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS VII - MARQUÊS - Água Branca,2643,Educação Física,543,"539,1",,
Bacharelado,Matutino,"565,73",2,4,,,264350004181,Educação Física,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS VII - MARQUÊS - Água Branca,2643,Educação Física,"557,92","544,94",,
Bacharelado,Matutino,"565,63",2,3,,,1009513240341,Ciências Econômicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS XIII - PARAÍSO - Aclimação,10095,Ciências Econômicas,"632,62","590,16",,
Tecnológico,Noturno,565,1,3,,,6578631144113,Radiologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário das Faculdades Metropolitanas Unidas - Fmu - FMU,FMU - LIBERDADE - Liberdade,657863,Radiologia,"571,84","632,12",,
Licenciatura,Matutino,"564,3",1,3,,,372599881,Pedagogia,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Universidade Paulista - UNIP,SÃO JOSÉ DOS CAMPOS - Jardim Limoeiro,372,Pedagogia,"594,74","563,94",,
Bacharelado,Matutino,"564,3",1,2,,,2641388461,Turismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS V -  CHÁCARA SANTO ANTÔNIO - Santo Amaro,2641,Turismo,"562,74","601,62",,
Bacharelado,Noturno,"564,2",1,2,,,2643195363,Turismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS VII - MARQUÊS - Água Branca,2643,Turismo,"580,2",572,,
Bacharelado,Noturno,"563,88",0,1,1,1,659292212313,Educação Física,Bebedouro,SP,MzUwMjAxMzA2MTAy,Centro Universitário Unifafibe - FAFIBE,UNIDADE SEDE - Centro,659292,Educação Física,"613,46",,"552,62","550,84"
Licenciatura,Noturno,"563,88",0,1,,,659292581283,Educação Física,Bebedouro,SP,MzUwMjAxMzA2MTAy,Centro Universitário Unifafibe - FAFIBE,UNIDADE SEDE - Centro,659292,Educação Física,"581,04",,,
Tecnológico,Matutino,"563,8",,,,40,106338613037671,Produção Fonográfica,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Produção Fonográfica,,,450,
Tecnológico,Matutino,"563,8",,,,46,106338611601581,Produção Publicitária,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Produção Publicitária,,,450,
Tecnológico,Matutino,"563,8",,,,40,106338613037691,Produção Audiovisual,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Produção Audiovisual,,,450,
Tecnológico,Matutino,"563,8",,,,40,10257811213701,Logística,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Logística,,,450,
Tecnológico,Matutino,"563,8",,,,40,10257811213711,Marketing,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Marketing,,,450,
Tecnológico,Matutino,"563,8",,,,40,10257811601561,Gestão de Recursos Humanos,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Gestão de Recursos Humanos,,,450,
Tecnológico,Matutino,"563,8",,,,40,10257811213691,Gestão Financeira,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Gestão Financeira,,,450,
Tecnológico,Matutino,"563,8",,,,40,106338613037681,Fotografia,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Fotografia,,,450,
Tecnológico,Matutino,"563,8",,,1,39,10257811601541,Gestão Comercial,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Gestão Comercial,,,450,450
Tecnológico,Matutino,"563,8",,,,40,10257811213731,Gestão da Qualidade,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Gestão da Qualidade,,,450,
Tecnológico,Matutino,"563,8",,,,1,106338613037651,Eventos,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Eventos,,,"528,58",
Tecnológico,Matutino,"563,8",,,,46,106338611601571,Comunicação Institucional,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,ESAMC UNIDADE II - Jardim Paraíso,1063386,Comunicação Institucional,,,450,
Tecnológico,Matutino,"563,8",,,1,39,10257811601551,Comércio Exterior,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Esamc Campinas - ESAMC,CAMPUS  - CAMPINAS - CENTRO - Centro,102578,Comércio Exterior,,,450,450
Bacharelado,Matutino,"562,98",1,2,,,264511807671,Serviço Social,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS IX- PINHEIROS - Pinheiros,2645,Serviço Social,"571,94","580,84",,
Bacharelado,Noturno,"562,29",2,3,3,7,100232813080113,Serviço Social,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cidade de São Paulo - UNICID,UNIVERSIDADE CIDADE DE SÃO PAULO - UNICID - SEDE - Tatuapé,1002328,Serviço Social,"560,94","543,12","516,86","493,22"
Bacharelado,Noturno,562,1,2,2,3,659488148533,Fisioterapia,Guarulhos,SP,MzUxNTA1OTE4ODAw,"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos - FG","FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO - Centro",659488,Fisioterapia,"560,86","514,42","554,38","534,28"
Tecnológico,Noturno,"561,67",0,10,,,25221208103,Agronegócio,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Universidade do Oeste Paulista - UNOESTE,CAMPUS II - LIMOEIRO,2522,Agronegócio,"553,34",,,
Bacharelado,Matutino,561,2,3,,,1801662721,Ciência da Computação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,MEMORIAL - Barra Funda,1801,Ciência da Computação,"605,1","601,66",,
Bacharelado,Matutino,561,0,1,,,180111160931,Sistemas de Informação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,MEMORIAL - Barra Funda,1801,Sistemas de Informação,"582,8",,,
Tecnológico,Noturno,561,0,1,,,252061073903,Sistemas para Internet,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Sistemas para Internet,"532,38",,,
Tecnológico,Noturno,561,1,1,,,252061120243,Segurança da Informação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Segurança da Informação,"584,96","548,18",,
Tecnológico,Noturno,561,1,3,,,252061120263,Redes de Computadores,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Redes de Computadores,"558,64","535,64",,
Tecnológico,Noturno,561,1,2,,,2520613834563,Jogos Digitais,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Jogos Digitais,"573,9",450,,
Tecnológico,Noturno,561,2,5,,,2520611350693,Gestão da Tecnologia da Informação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Gestão da Tecnologia da Informação,"562,04","541,88",,
Bacharelado,Noturno,561,0,1,,,180113273433,Design,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,MEMORIAL - Barra Funda,1801,Design,"637,08",,,
Bacharelado,Noturno,561,1,2,,,106307513993043,Design,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,VILA PRUDENTE - Vila Prudente,1063075,Design,"638,56","605,74",,
Tecnológico,Noturno,561,0,1,,,2520613306353,Banco de Dados,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Banco de Dados,"571,78",,,
Tecnológico,Noturno,561,5,8,,,252061120563,Análise e Desenvolvimento de Sistemas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Nove de Julho - UNINOVE,SANTO AMARO - Santo Amaro,25206,Análise e Desenvolvimento de Sistemas,"576,92","563,72",,
Bacharelado,Noturno,"560,56",1,2,,,658065583483,Administração,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário São Camilo - SAO CAMILO,CAMPUS  - SÃO PAULO - IPIRANGA - Ipiranga,658065,Administração,"590,64","579,24",,
Bacharelado,Noturno,"560,56",1,3,,,1745583163,Administração,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário São Camilo - SAO CAMILO,CAMPUS POMPÉIA - Pompéia,1745,Administração,"575,58","467,12",,
Tecnológico,Noturno,560,1,1,,,104753211867443,Estética e Cosmética,Amparo,SP,MzUwNzAzMzAxOTA1,Centro Universitário Amparense - Unifia - UNIFIA,CAMPUS AMPARO - Modelo,1047532,Estética e Cosmética,"553,86","537,82",,
Tecnológico,Noturno,560,2,3,,,65857512803643,Estética e Cosmética,Registro,SP,MzUxNDA1NTQyNjAy,Faculdades Integradas do Vale do Ribeira - FIVR,UNIDADE SEDE - Jardim das Palmeiras,658575,Estética e Cosmética,"559,34","536,9",,
Tecnológico,Matutino,560,1,2,2,3,105596712580281,Design de Interiores,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade das Américas - FAM,RUA AUGUSTA - Consolação,1055967,Design de Interiores,"604,48","561,22","544,26","554,46"
Tecnológico,Noturno,"559,97",0,1,1,3,1543659553,Análise e Desenvolvimento de Sistemas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,CAMPUS ANÁLIA FRANCO - Tatuapé,1543,Análise e Desenvolvimento de Sistemas,"591,98",,"576,54","597,94"
Tecnológico,Matutino,"559,68",1,1,1,3,154311399621,Design Gráfico,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,CAMPUS ANÁLIA FRANCO - Tatuapé,1543,Design Gráfico,"601,82","581,6","562,58","578,24"
Tecnológico,Noturno,"559,68",1,1,1,3,154311399623,Design Gráfico,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,CAMPUS ANÁLIA FRANCO - Tatuapé,1543,Design Gráfico,"670,3","560,5","560,98","505,44"
Bacharelado,Matutino,"559,41",1,2,,,1573505741,Administração,Limeira,SP,MzUwNjAyNzI2OTAy,Universidade Paulista - UNIP,LIMEIRA - Vila Independência,1573,Administração,"590,32","596,46",,
Bacharelado,Noturno,"559,2",2,9,,,657739941573,Educação Física,Batatais,SP,MzUwMjAxNTA1OTA2,Centro Universitário Claretiano - Ceuclar - CEUCLAR,SEDE BATATAIS - Castelo,657739,Educação Física,"564,9","501,1",,
